,Schneider.Xr.A,Schneider.Xr.R,Schneider.Xr.N,Schneider.Xr.D,Schneider.Xr.C,Schneider.Xr.Q,Schneider.Xr.E,Schneider.Xr.G,Schneider.Xr.H,Schneider.Xr.I,Schneider.Xr.L,Schneider.Xr.K,Schneider.Xr.M,Schneider.Xr.F,Schneider.Xr.P,Schneider.Xr.S,Schneider.Xr.T,Schneider.Xr.W,Schneider.Xr.Y,Schneider.Xr.V,Grantham.Xr.A,Grantham.Xr.R,Grantham.Xr.N,Grantham.Xr.D,Grantham.Xr.C,Grantham.Xr.Q,Grantham.Xr.E,Grantham.Xr.G,Grantham.Xr.H,Grantham.Xr.I,Grantham.Xr.L,Grantham.Xr.K,Grantham.Xr.M,Grantham.Xr.F,Grantham.Xr.P,Grantham.Xr.S,Grantham.Xr.T,Grantham.Xr.W,Grantham.Xr.Y,Grantham.Xr.V,Schneider.Xd.1,Schneider.Xd.2,Schneider.Xd.3,Schneider.Xd.4,Schneider.Xd.5,Grantham.Xd.1,Grantham.Xd.2,Grantham.Xd.3,Grantham.Xd.4,Grantham.Xd.5
sp|P13299|TEV1_BPT4,0.04407132141272598,0.04807780517751925,0.07211670776627888,0.04407132141272598,0.03605835388313944,0.012019451294379813,0.06009725647189907,0.06009725647189907,0.03205187011834617,0.08012967529586543,0.04407132141272598,0.14823989929735104,0.012019451294379813,0.04807780517751925,0.024038902588759625,0.09214912659024524,0.04006483764793271,0.020032418823966357,0.03205187011834617,0.03205187011834617,1.5823159221762367e-06,1.7261628241922582e-06,2.5892442362883873e-06,1.5823159221762367e-06,1.2946221181441936e-06,4.3154070604806455e-07,2.1577035302403227e-06,2.1577035302403227e-06,1.1507752161281721e-06,2.8769380403204303e-06,1.5823159221762367e-06,5.3223353745927965e-06,4.3154070604806455e-07,1.7261628241922582e-06,8.630814120961291e-07,3.308478746368495e-06,1.4384690201602152e-06,7.192345100801076e-07,1.1507752161281721e-06,1.1507752161281721e-06,0.20471939508201026,0.21131693399799376,0.20242623001170015,0.1923113949921208,0.18521956215138177,0.1952971988477,0.20906262813612317,0.20459646952232974,0.19384492052494623,0.19719863912199878
sp|Q05259|THYX_BPML5,0.1082413991774507,0.08326261475188515,0.03746817663834832,0.09158887622707367,0.0041631307375942575,0.020815653687971288,0.09158887622707367,0.03746817663834832,0.04995756885113109,0.058283830326319605,0.08326261475188515,0.024978784425565545,0.01665252295037703,0.041631307375942575,0.058283830326319605,0.058283830326319605,0.03330504590075406,0.008326261475188515,0.041631307375942575,0.06244696106391386,4.3651032825408794e-06,3.357771755800677e-06,1.5109972901103046e-06,3.6935489313807443e-06,1.6788858779003384e-07,8.394429389501692e-07,3.6935489313807443e-06,1.5109972901103046e-06,2.014663053480406e-06,2.3504402290604736e-06,3.357771755800677e-06,1.007331526740203e-06,6.715543511601353e-07,1.6788858779003385e-06,2.3504402290604736e-06,2.3504402290604736e-06,1.3431087023202707e-06,3.3577717558006767e-07,1.6788858779003385e-06,2.5183288168505075e-06,0.20679794287637174,0.21433554502776117,0.18283787654229558,0.1864385329306295,0.2054269718853477,0.20629486507717587,0.20873839952816592,0.1882019316925134,0.1858284907269257,0.21093614508663136
sp|O64332|TIPL_BPN15,0.0823158898005643,0.04765656777927407,0.056321398284596626,0.09098072030588686,0.030326906768628953,0.03899173727395151,0.06931864404258047,0.07798347454790303,0.030326906768628953,0.04765656777927407,0.09964555081120942,0.051988983031935346,0.017329661010645116,0.03899173727395151,0.06498622878991919,0.07365105929524174,0.07365105929524174,0.017329661010645116,0.03465932202129023,0.04332415252661279,2.8293227435257646e-06,1.6380289567780743e-06,1.935852403464997e-06,3.1271461902126876e-06,1.0423820634042291e-06,1.3402055100911517e-06,2.382587573495381e-06,2.6804110201823035e-06,1.0423820634042291e-06,1.6380289567780743e-06,3.4249696368996098e-06,1.7869406801215356e-06,5.956468933738452e-07,1.3402055100911517e-06,2.2336758501519193e-06,2.5314992968388424e-06,2.5314992968388424e-06,5.956468933738452e-07,1.1912937867476904e-06,1.489117233434613e-06,0.21351644846724413,0.19773768164046276,0.19126409795542365,0.2089770629069251,0.18417229377728317,0.2057012193487554,0.19519348695860908,0.19156413598142055,0.2143348232447626,0.1932061855547289
sp|P23992|TOPS_BPT4,0.051612793007519434,0.045161193881579506,0.051612793007519434,0.05806439213345936,0.0,0.03870959475563958,0.07741918951127916,0.051612793007519434,0.012903198251879858,0.06451599125939929,0.07741918951127916,0.10322558601503887,0.051612793007519434,0.045161193881579506,0.03870959475563958,0.09677398688909894,0.01935479737781979,0.025806396503759717,0.051612793007519434,0.07096759038533922,2.0022605521633926e-06,1.7519779831429686e-06,2.0022605521633926e-06,2.252543121183817e-06,0.0,1.5016954141225445e-06,3.003390828245089e-06,2.0022605521633926e-06,5.005651380408481e-07,2.5028256902042406e-06,3.003390828245089e-06,4.004521104326785e-06,2.0022605521633926e-06,1.7519779831429686e-06,1.5016954141225445e-06,3.754238535306361e-06,7.508477070612723e-07,1.0011302760816963e-06,2.0022605521633926e-06,2.753108259224665e-06,0.20669163925849934,0.21045289251672625,0.16701351108727638,0.20713407379755855,0.20225628421399947,0.20160548759549532,0.22013403132136183,0.17234132335406674,0.19368542084012852,0.2122334866063786
sp|P07636|TNPA_BPMU,0.11537760963980906,0.07742444857408239,0.039471287508355726,0.05617067837727546,0.012145011541032532,0.04250754039361386,0.07742444857408239,0.06983381636093706,0.019735643754177863,0.03795316106572666,0.07894257501671145,0.06983381636093706,0.02125377019680693,0.03643503462309759,0.04250754039361386,0.039471287508355726,0.04402566683624293,0.024290023082065064,0.03491690818046853,0.06679756347567893,4.63310445797311e-06,3.109056938903008e-06,1.585009419832906e-06,2.255590328223751e-06,4.876952061024326e-07,1.7069332213585141e-06,3.109056938903008e-06,2.8042474350889876e-06,7.92504709916453e-07,1.524047519070102e-06,3.170018839665812e-06,2.8042474350889876e-06,8.534666106792571e-07,1.4630856183072978e-06,1.7069332213585141e-06,1.585009419832906e-06,1.7678951221213183e-06,9.753904122048653e-07,1.4021237175444938e-06,2.6823236335633796e-06,0.1983832717003602,0.20633843491678328,0.19719103007522198,0.1950534055704652,0.20151573129454053,0.20149965666257494,0.20345650319611056,0.2002004975954188,0.1926637168422126,0.20217956474178247
sp|P04530|VG41_BPT4,0.09673130725526075,0.039153148174748395,0.05988128544373284,0.05988128544373284,0.009212505452881976,0.04836565362763037,0.08982192816559927,0.05297190635407136,0.016121884542543458,0.07139691725983531,0.09442818089204025,0.08751880180237877,0.03454689544830741,0.02994064272186642,0.02994064272186642,0.08291254907593779,0.05527503271729185,0.020728137268984446,0.043759400901189384,0.07139691725983531,3.5814807768709333e-06,1.4496469811144254e-06,2.217107147586768e-06,2.217107147586768e-06,3.410934073210413e-07,1.7907403884354667e-06,3.3256607213801525e-06,1.9612870920959874e-06,5.969134628118223e-07,2.64347390673807e-06,3.496207425040673e-06,3.2403873695498923e-06,1.2791002774539049e-06,1.108553573793384e-06,1.108553573793384e-06,3.0698406658893713e-06,2.0465604439262477e-06,7.674601664723428e-07,1.6201936847749461e-06,2.64347390673807e-06,0.21839087811243588,0.2068248849837121,0.1894390688758597,0.2003387318492453,0.18270330981552654,0.20879201513977197,0.20986279261870455,0.19254002283449814,0.19845650116786118,0.19034858296581228
sp|P20703|UVSW_BPT4,0.05341516343387592,0.0447998144929282,0.04307674470473865,0.06547665195120275,0.00861534894094773,0.027569116611032736,0.07236893110396093,0.06892279152758184,0.02584604682284319,0.07753814046852957,0.08787655919766685,0.10510725707956231,0.02584604682284319,0.05686130301025502,0.020676837458274554,0.06030744258663411,0.04824595406930729,0.013784558305516368,0.04307674470473865,0.062030512374823654,2.061654852442208e-06,1.729129876241852e-06,1.6626248810017808e-06,2.527189819122707e-06,3.325249762003562e-07,1.0640799238411397e-06,2.7932098000829916e-06,2.6601998096028494e-06,9.975749286010684e-07,2.9927247858032055e-06,3.391754757243633e-06,4.0568047096443455e-06,9.975749286010684e-07,2.1946648429223508e-06,7.980599428808547e-07,2.3276748334024934e-06,1.8621398667219945e-06,5.320399619205699e-07,1.6626248810017808e-06,2.3941798286425642e-06,0.20361779402866917,0.20594463177831474,0.19961941575438483,0.19135431951695686,0.19774076913348476,0.20180578353375558,0.20981667598789597,0.18838038689214479,0.19522867227199586,0.20476841480921265
sp|P04529|UVSX_BPT4,0.06044185365994495,0.043957711752687235,0.03846299778360133,0.06868392461357381,0.008242070953628857,0.03296828381451543,0.09066278048991742,0.06868392461357381,0.008242070953628857,0.06593656762903086,0.08516806652083152,0.09341013747446038,0.043957711752687235,0.06044185365994495,0.03846299778360133,0.09341013747446038,0.06593656762903086,0.008242070953628857,0.030220926829972475,0.06868392461357381,2.2070632645655895e-06,1.605136919684065e-06,1.4044948047235568e-06,2.5080264370063515e-06,3.0096317244076215e-07,1.2038526897630486e-06,3.3105948968483838e-06,2.5080264370063515e-06,3.0096317244076215e-07,2.4077053795260972e-06,3.109952781887876e-06,3.410915954328638e-06,1.605136919684065e-06,2.2070632645655895e-06,1.4044948047235568e-06,3.410915954328638e-06,2.4077053795260972e-06,3.0096317244076215e-07,1.1035316322827947e-06,2.5080264370063515e-06,0.20965338164293185,0.2084711815693767,0.19575931602756586,0.18496886679267796,0.19839989698290456,0.20604079234775052,0.21439262070403914,0.1925431959901272,0.18599248173931032,0.20103080889771535
sp|P07065|TOP5_BPT4,0.07883405873960962,0.04637297572918213,0.05332892208855945,0.06028486844793677,0.0023186487864591066,0.032461083010427494,0.08347135631252783,0.06028486844793677,0.025505136651050173,0.0718781123802323,0.06492216602085499,0.1066578441771189,0.02086783907813196,0.04869162451564124,0.030142434223968385,0.04869162451564124,0.05564757087501856,0.00695594635937732,0.05101027330210035,0.07651540995315052,3.2478798628343913e-06,1.9105175663731715e-06,2.1970952013291472e-06,2.483672836285123e-06,9.552587831865857e-08,1.33736229646122e-06,3.4389316194717087e-06,2.483672836285123e-06,1.0507846615052443e-06,2.9613022278784156e-06,2.67472459292244e-06,4.3941904026582944e-06,8.597329048679272e-07,2.00604344469183e-06,1.2418364181425615e-06,2.00604344469183e-06,2.2926210796478055e-06,2.865776349559757e-07,2.1015693230104885e-06,3.152353984515733e-06,0.20744548986547368,0.2023550344144055,0.19141042668350017,0.1948379982351928,0.20163240201496876,0.2066528520325638,0.20720909922201336,0.18549802536068782,0.19182073995778234,0.20881918790107437
sp|Q9T1Q7|VP41_BPAPS,0.10829277681540361,0.06120896080870639,0.056500579208036666,0.056500579208036666,0.0023541908003348612,0.0423754344060275,0.054146388407701806,0.06591734240937612,0.04472962520636237,0.07533410561071556,0.12477211241774765,0.06356315160904126,0.01647933560234403,0.03766705280535778,0.04943800680703209,0.054146388407701806,0.06120896080870639,0.03766705280535778,0.01883352640267889,0.05179219760736695,4.126193159390671e-06,2.33219613356864e-06,2.1527964309864367e-06,2.1527964309864367e-06,8.969985129110154e-08,1.6145973232398277e-06,2.0630965796953355e-06,2.511595836150843e-06,1.7042971745309292e-06,2.8703952413152492e-06,4.754092118428381e-06,2.4218959848597417e-06,6.278989590377107e-07,1.4351976206576246e-06,1.8836968771131323e-06,2.0630965796953355e-06,2.33219613356864e-06,1.4351976206576246e-06,7.175988103288123e-07,1.9733967284042338e-06,0.2075123680974408,0.21204366746610942,0.19271083367401515,0.19088939625179607,0.19448954371030377,0.20595606115574402,0.2063170133573394,0.19413088491011246,0.1923224910581582,0.20127345981879463
sp|Q05279|VG65_BPML5,0.08377847016261723,0.05864492911383207,0.037700311573177755,0.09634524068700982,0.008377847016261724,0.033511388065046895,0.054456005605701206,0.10472308770327154,0.029322464556916034,0.054456005605701206,0.10891201121140241,0.037700311573177755,0.025133541048785173,0.041889235081308616,0.06702277613009379,0.10472308770327154,0.054456005605701206,0.008377847016261724,0.033511388065046895,0.07958954665448638,2.9942907857587935e-06,2.0960035500311554e-06,1.347430853591457e-06,3.4434344036226127e-06,2.9942907857587935e-07,1.1977163143035174e-06,1.9462890107432156e-06,3.7428634821984917e-06,1.0480017750155777e-06,1.9462890107432156e-06,3.892578021486431e-06,1.347430853591457e-06,8.98287235727638e-07,1.4971453928793967e-06,2.395432628607035e-06,3.7428634821984917e-06,1.9462890107432156e-06,2.9942907857587935e-07,1.1977163143035174e-06,2.844576246470854e-06,0.20415511261203503,0.2096933344602933,0.1923564628968666,0.1963714602064781,0.19323470631619596,0.2078239171371945,0.21261867497243006,0.17783564577420233,0.1918501992251374,0.20987141317649635
sp|P09176|TOPL_BPT4,0.06217966409773226,0.04613329916928523,0.06619125532984402,0.06619125532984402,0.014040569312391156,0.03209272985689407,0.0782260290261793,0.08424341587434693,0.020057956160558794,0.09427239395462633,0.06619125532984402,0.09627818957068221,0.030086934240838192,0.04412750355322935,0.02808113862478231,0.04412750355322935,0.060173868481676385,0.014040569312391156,0.020057956160558794,0.0681970509458999,2.354876733217762e-06,1.747166608516404e-06,2.5068042643931013e-06,2.5068042643931013e-06,5.317463591136882e-07,1.2154202494027158e-06,2.9625868579191196e-06,3.190478154682129e-06,7.596376558766973e-07,3.5702969826204777e-06,2.5068042643931013e-06,3.6462607482081474e-06,1.139456483815046e-06,1.6712028429287343e-06,1.0634927182273764e-06,1.6712028429287343e-06,2.278912967630092e-06,5.317463591136882e-07,7.596376558766973e-07,2.582768029980771e-06,0.19937975083034068,0.20145502720653655,0.19787150786031427,0.19329529719705646,0.20599262128969634,0.1992303579161954,0.20660191971070566,0.20216050824620857,0.19151171767671507,0.20049542048640964
sp|P03695|VHED_BPT4,0.0895114088314674,0.014321825413034783,0.07518958341843261,0.10741369059776087,0.014321825413034783,0.03222410717932826,0.06802867071191522,0.06444821435865652,0.007160912706517392,0.03580456353258696,0.06802867071191522,0.11815505965753696,0.03222410717932826,0.06444821435865652,0.028643650826069567,0.09309186518472609,0.05012638894562174,0.01790228176629348,0.028643650826069567,0.06802867071191522,3.2344415759260256e-06,5.175106521481641e-07,2.7169309237778615e-06,3.88132989111123e-06,5.175106521481641e-07,1.1643989673333693e-06,2.4581755977037793e-06,2.3287979346667386e-06,2.5875532607408204e-07,1.2937766303704102e-06,2.4581755977037793e-06,4.269462880222353e-06,1.1643989673333693e-06,2.3287979346667386e-06,1.0350213042963282e-06,3.3638192389630667e-06,1.8112872825185743e-06,6.468883151852051e-07,1.0350213042963282e-06,2.4581755977037793e-06,0.19772299159595463,0.2020481363247585,0.20534981655612433,0.19142808207737175,0.199870517092532,0.20046848945562343,0.2099545243983308,0.187903330821466,0.19908065526422508,0.20259287068269163
sp|Q9T1Q4|VP44_BPAPS,0.06662483330397305,0.08883311107196407,0.022208277767991016,0.04441655553598203,0.011104138883995508,0.033312416651986525,0.06662483330397305,0.07772897218796856,0.033312416651986525,0.08883311107196407,0.11104138883995508,0.06662483330397305,0.011104138883995508,0.033312416651986525,0.07772897218796856,0.06662483330397305,0.011104138883995508,0.0,0.022208277767991016,0.09993724995595957,2.6053325077324096e-06,3.473776676976546e-06,8.684441692441365e-07,1.736888338488273e-06,4.3422208462206827e-07,1.3026662538662048e-06,2.6053325077324096e-06,3.039554592354478e-06,1.3026662538662048e-06,3.473776676976546e-06,4.342220846220683e-06,2.6053325077324096e-06,4.3422208462206827e-07,1.3026662538662048e-06,3.039554592354478e-06,2.6053325077324096e-06,4.3422208462206827e-07,0.0,8.684441692441365e-07,3.907998761598614e-06,0.18248932707646937,0.20859925501999113,0.21397268662769248,0.20535967802127975,0.17847491437057172,0.17536970753839934,0.2035574512726832,0.20874054318577454,0.21785703585241484,0.1944748279286434
sp|Q9ZX29|WHIB_BPMT4,0.10602568766504969,0.1192788986231809,0.0,0.07951926574878726,0.053012843832524845,0.03975963287439363,0.03975963287439363,0.09277247670691847,0.03975963287439363,0.026506421916262422,0.09277247670691847,0.03975963287439363,0.06626605479065606,0.013253210958131211,0.06626605479065606,0.053012843832524845,0.026506421916262422,0.026506421916262422,0.0,0.026506421916262422,3.617155717423274e-06,4.069300182101183e-06,0.0,2.7128667880674553e-06,1.808577858711637e-06,1.3564333940337276e-06,1.3564333940337276e-06,3.1650112527453648e-06,1.3564333940337276e-06,9.042889293558185e-07,3.1650112527453648e-06,1.3564333940337276e-06,2.260722323389546e-06,4.5214446467790923e-07,2.260722323389546e-06,1.808577858711637e-06,9.042889293558185e-07,9.042889293558185e-07,0.0,9.042889293558185e-07,0.176775959756784,0.19769878401656926,0.19882075447004632,0.21237736456003653,0.20107392623843268,0.19667832069024374,0.19950105858322792,0.18439129486262154,0.2069930923629409,0.2124357813565012
sp|P54308|TERL_BPSPP,0.061517005135082334,0.07098115977124884,0.04022265720370768,0.059150966476040706,0.002366038659041628,0.021294347931374653,0.08754343038454024,0.05678492781699908,0.026026425249457908,0.0757132370893321,0.07807927574837373,0.08281135306645698,0.021294347931374653,0.04968681183987419,0.04732077318083256,0.059150966476040706,0.03549057988562442,0.018928309272333025,0.03549057988562442,0.06861512111220722,2.549863937789204e-06,2.9421506974490818e-06,1.6672187285544795e-06,2.4517922478742345e-06,9.807168991496939e-08,8.826452092347245e-07,3.6286525268538673e-06,2.353720557959265e-06,1.0787885890646633e-06,3.1382940772790204e-06,3.2363657671939897e-06,3.4325091470239287e-06,8.826452092347245e-07,2.0595054882143573e-06,1.9614337982993876e-06,2.4517922478742345e-06,1.4710753487245409e-06,7.845735193197551e-07,1.4710753487245409e-06,2.844079007534112e-06,0.2086969923907935,0.21361773526551012,0.1827383210243762,0.19296921414839155,0.19961169851188695,0.20165873552737681,0.21326767760599158,0.19503943585241093,0.19419258680999515,0.19584146613253553
sp|P17312|TERL_BPT4,0.06022494241405013,0.04129710336963437,0.03957639072923294,0.08431491937967019,0.015486413763612891,0.036134965448430076,0.06538708033525442,0.0585042297736487,0.036134965448430076,0.08431491937967019,0.07571135617766302,0.07399064353726159,0.030972827527225782,0.043017816010035806,0.036134965448430076,0.08087349409886732,0.05162137921204297,0.02408997696562005,0.043017816010035806,0.06882850561605729,2.149459932838589e-06,1.4739153825178896e-06,1.4125022415796441e-06,3.0092439059740246e-06,5.527182684442086e-07,1.2896759597031534e-06,2.333699355653325e-06,2.0880467919003437e-06,1.2896759597031534e-06,3.0092439059740246e-06,2.7021782012827974e-06,2.6407650603445523e-06,1.1054365368884173e-06,1.535328523456135e-06,1.2896759597031534e-06,2.8864176240975337e-06,1.8423942281473619e-06,8.597839731354356e-07,1.535328523456135e-06,2.456525637529816e-06,0.19407390386627824,0.2134284374880535,0.19253060788373433,0.19138130003303783,0.20686503808849474,0.19781617941480645,0.21076946980807165,0.18941200602340086,0.1971613617995524,0.20484092154102765
